tag,segment,log10_length,relative_depth,delta_gc,degree,component_size,n_components,depth_x_length,_raw_len,_raw_depth,_gc
sim03_rap_d30,edge_19,2.72997,1.5,-0.17822,0,1,13,4.09496,537,42.0,0.33147
sim03_rap_d30,edge_20,2.70757,0.75,-0.17439,0,1,13,2.03068,510,21.0,0.33529
sim03_rap_d30,edge_21,2.99078,0.71429,-0.17465,0,1,13,2.13627,979,20.0,0.33504
sim03_rap_d30,edge_22,2.90037,1.53571,0.13685,0,1,13,4.45414,795,43.0,0.64654
sim03_rap_d30,edge_23,3.36324,2.0,0.06787,3,26,13,6.72647,2308,56.0,0.57756
sim03_rap_d30,edge_24,3.74726,0.78571,0.02861,2,26,13,2.94427,5588,22.0,0.5383
sim03_rap_d30,edge_25,3.52608,2.67857,0.05047,2,26,13,9.44486,3358,75.0,0.56015
sim03_rap_d30,edge_26,2.96095,1.71429,0.03517,3,26,13,5.07591,914,48.0,0.54486
sim03_rap_d30,edge_27,3.63053,1.03571,0.07144,2,26,13,3.76019,4271,29.0,0.58113
sim03_rap_d30,edge_28,3.70834,1.75,0.01938,3,26,13,6.48959,5109,49.0,0.52907
sim03_rap_d30,edge_29,3.86788,0.17857,-0.03266,0,1,13,0.69069,7377,5.0,0.47702
sim03_rap_d30,edge_30,4.11601,6.10714,0.01481,0,1,13,25.13706,13062,171.0,0.5245
sim03_rap_d30,edge_31,2.76418,2.89286,-0.00883,0,1,13,7.99637,581,81.0,0.50086
sim03_rap_d30,edge_32,2.77815,0.92857,-0.00635,0,1,13,2.57971,600,26.0,0.50333
sim03_rap_d30,edge_33,2.71933,1.82143,0.48459,0,1,13,4.95307,524,51.0,0.99427
sim03_rap_d30,edge_34,4.2611,1.03571,0.01122,4,26,13,4.41328,18243,29.0,0.52091
sim03_rap_d30,edge_35,3.70269,2.57143,-0.00285,4,26,13,9.5212,5043,72.0,0.50684
sim03_rap_d30,edge_36,3.55376,0.25,-0.50522,0,1,13,0.88844,3579,7.0,0.00447
sim03_rap_d30,edge_37,4.85022,2.0,0.01949,0,1,13,9.70043,70830,56.0,0.52918
sim03_rap_d30,edge_38,3.61982,9.25,-0.09476,0,1,13,33.48337,4167,259.0,0.41493
sim04_lig_d15,edge_1,4.06104,1.85714,0.02763,0,1,13,7.54193,11509,26.0,0.53315
sim04_lig_d15,edge_2,4.9798,2.42857,-0.02896,1,17,13,12.0938,95455,34.0,0.47656
sim04_lig_d15,edge_3,3.80909,0.07143,-0.07109,0,1,13,0.27208,6443,1.0,0.43442
sim04_lig_d15,edge_4,3.55931,0.64286,-0.04842,0,1,13,2.28813,3625,9.0,0.4571
sim04_lig_d15,edge_5,3.73672,0.07143,-0.04567,0,1,13,0.26691,5454,1.0,0.45985
sim04_lig_d15,edge_6,3.9795,1.35714,-0.03335,0,1,13,5.40075,9539,19.0,0.47217
sim04_lig_d15,edge_7,4.25746,0.21429,-0.02185,0,1,13,0.91231,18091,3.0,0.48367
sim04_lig_d15,edge_8,2.7348,1.71429,-0.07642,2,17,13,4.68823,543,24.0,0.4291
sim04_lig_d15,edge_9,5.96495,0.92857,-0.0013,1,17,13,5.53888,922456,13.0,0.50422
sim04_lig_d15,edge_10,5.6113,1.0,0.0097,3,17,13,5.6113,408604,14.0,0.51522
sim04_lig_d15,edge_11,3.74663,0.92857,-0.04943,0,1,13,3.47902,5580,13.0,0.45609
sim04_lig_d15,edge_12,3.89053,0.21429,-0.06728,0,1,13,0.83369,7772,3.0,0.43824
sim04_lig_d15,edge_13,3.69364,0.78571,-0.0036,0,1,13,2.90214,4939,11.0,0.50192
sim04_lig_d15,edge_14,3.43648,1.28571,-0.03151,0,1,13,4.41833,2732,18.0,0.47401
sim04_lig_d15,edge_15,6.09227,0.92857,-0.00255,2,17,13,5.65711,1236724,13.0,0.50297
sim04_lig_d15,edge_16,6.14457,1.0,1e-05,2,17,13,6.14457,1394987,14.0,0.50553
sim04_lig_d15,edge_17,3.3604,3.5,0.04834,4,17,13,11.76141,2293,49.0,0.55386
sim04_lig_d15,edge_18,3.07041,0.07143,0.12288,2,17,13,0.21931,1176,1.0,0.6284
sim04_lig_d15,edge_19,4.12024,0.92857,0.08629,2,17,13,3.82594,13190,13.0,0.59181
sim04_lig_d15,edge_20,3.66143,2.92857,0.04856,3,17,13,10.72277,4586,41.0,0.55408
sim04_lig_d15,edge_21,3.21378,0.28571,0.11123,3,17,13,0.91822,1636,4.0,0.61675
sim04_lig_d15,edge_22,3.40569,2.64286,0.0603,3,17,13,9.00075,2545,37.0,0.56582
sim04_lig_d15,edge_23,3.67979,1.85714,0.00932,3,17,13,6.8339,4784,26.0,0.51484
sim04_lig_d15,edge_24,3.42488,1.28571,-0.01454,3,17,13,4.40342,2660,18.0,0.49098
sim04_lig_d15,edge_25,5.94622,1.0,0.00491,1,17,13,5.94622,883530,14.0,0.51043
sim04_lig_d15,edge_26,3.61257,1.5,0.00985,3,17,13,5.41886,4098,21.0,0.51537
sim04_lig_d15,edge_27,4.74331,6.5,-0.0572,0,1,13,30.83149,55374,91.0,0.44832
sim04_lig_d15,edge_28,3.3485,8.35714,0.01443,2,17,13,27.98389,2231,117.0,0.51995
sim04_lig_d15,edge_29,5.20287,2.07143,0.00988,0,1,13,10.77738,159541,29.0,0.5154
sim04_lig_d30,edge_1,3.30942,0.92593,-0.0466,0,1,12,3.06428,2039,25.0,0.45954
sim04_lig_d30,edge_2,3.67182,0.14815,-0.00604,0,1,12,0.54397,4697,4.0,0.50011
sim04_lig_d30,edge_3,4.90385,2.2963,-0.02919,4,23,12,11.26069,80140,62.0,0.47695
sim04_lig_d30,edge_4,4.061,1.74074,0.02705,0,1,12,7.06915,11508,47.0,0.53319
sim04_lig_d30,edge_5,3.80895,0.14815,-0.07174,0,1,12,0.56429,6441,4.0,0.4344
sim04_lig_d30,edge_6,6.13025,1.0,-0.00346,2,23,12,6.13025,1349733,27.0,0.50268
sim04_lig_d30,edge_7,3.55919,0.66667,-0.04891,0,1,12,2.37279,3624,18.0,0.45723
sim04_lig_d30,edge_8,3.73783,0.07407,-0.04601,0,1,12,0.27688,5468,2.0,0.46013
sim04_lig_d30,edge_9,3.98381,1.74074,-0.03448,0,1,12,6.93477,9634,47.0,0.47166
sim04_lig_d30,edge_10,4.28472,0.2963,-0.02257,0,1,12,1.26955,19263,8.0,0.48357
sim04_lig_d30,edge_11,2.98453,0.74074,-0.05744,2,23,12,2.21076,965,20.0,0.4487
sim04_lig_d30,edge_12,2.97818,1.74074,-0.04663,2,23,12,5.18424,951,47.0,0.45952
sim04_lig_d30,edge_13,3.59118,2.7037,-0.03139,4,23,12,9.70948,3901,73.0,0.47475
sim04_lig_d30,edge_14,6.32658,1.0,0.00294,2,23,12,6.32658,2121183,27.0,0.50908
sim04_lig_d30,edge_15,3.82504,1.03704,0.02782,2,23,12,3.9667,6684,28.0,0.53396
sim04_lig_d30,edge_16,3.74406,0.33333,-0.04986,2,23,12,1.24802,5547,9.0,0.45628
sim04_lig_d30,edge_17,6.13554,1.0,-0.00114,2,23,12,6.13554,1366279,27.0,0.505
sim04_lig_d30,edge_18,2.80754,5.55556,0.02345,4,23,12,15.59742,642,150.0,0.5296
sim04_lig_d30,edge_19,2.84572,0.81481,0.07874,3,23,12,2.31873,701,22.0,0.58488
sim04_lig_d30,edge_20,3.73368,3.03704,0.01989,3,23,12,11.33932,5416,82.0,0.52603
sim04_lig_d30,edge_21,3.40756,4.0,0.10888,4,23,12,13.63024,2556,108.0,0.61502
sim04_lig_d30,edge_22,2.72099,1.11111,-0.01375,3,23,12,3.02332,526,30.0,0.4924
sim04_lig_d30,edge_23,3.01787,3.2963,-0.0167,5,23,12,9.94779,1042,89.0,0.48944
sim04_lig_d30,edge_24,3.26717,3.25926,-0.00236,3,23,12,10.64856,1850,88.0,0.50378
sim04_lig_d30,edge_25,2.88986,1.7037,-0.00357,4,23,12,4.92347,776,46.0,0.50258
sim04_lig_d30,edge_26,3.47159,6.07407,0.07927,5,23,12,21.08666,2962,164.0,0.58542
sim04_lig_d30,edge_27,3.96689,1.48148,-0.01888,2,23,12,5.87688,9266,40.0,0.48727
sim04_lig_d30,edge_28,3.34479,0.11111,0.01149,0,1,12,0.37164,2212,3.0,0.51763
sim04_lig_d30,edge_29,3.60563,1.7037,0.00861,3,23,12,6.14292,4033,46.0,0.51475
sim04_lig_d30,edge_30,3.45849,1.55556,-0.01728,3,23,12,5.37987,2874,42.0,0.48887
sim04_lig_d30,edge_31,4.74326,6.48148,-0.05789,0,1,12,30.74334,55368,175.0,0.44826
sim04_lig_d30,edge_32,3.61268,5.11111,0.04472,8,23,12,18.4648,4099,138.0,0.55087
sim04_lig_d30,edge_33,3.76365,1.14815,0.10733,2,23,12,4.32123,5803,31.0,0.61348
sim04_lig_d30,edge_34,5.20288,2.11111,0.00926,0,1,12,10.98385,159543,57.0,0.5154
sim04_rap_d15,edge_1,3.68151,0.07692,-0.00556,0,1,13,0.28319,4803,1.0,0.50094
sim04_rap_d15,edge_2,6.43825,1.0,-0.00244,2,8,13,6.43825,2743136,13.0,0.50405
sim04_rap_d15,edge_3,3.68583,15.61538,-0.06184,0,1,13,57.55567,4851,203.0,0.44465
sim04_rap_d15,edge_4,5.73419,1.0,-0.00593,1,8,13,5.73419,542236,13.0,0.50056
sim04_rap_d15,edge_5,6.20823,1.0,0.00614,1,8,13,6.20823,1615219,13.0,0.51264
sim04_rap_d15,edge_6,4.02731,0.92308,0.00463,0,1,13,3.71752,10649,12.0,0.51113
sim04_rap_d15,edge_7,4.01309,0.84615,-0.04385,1,8,13,3.39569,10306,11.0,0.46264
sim04_rap_d15,edge_8,3.76989,3.76923,0.02858,3,8,13,14.2096,5887,49.0,0.53508
sim04_rap_d15,edge_9,4.02202,0.76923,-0.00155,2,8,13,3.09386,10520,10.0,0.50494
sim04_rap_d15,edge_10,3.65667,4.61538,0.0883,3,8,13,16.87695,4536,60.0,0.5948
sim04_rap_d15,edge_11,4.9062,2.46154,-0.02757,3,8,13,12.0768,80575,32.0,0.47892
sim04_rap_d15,edge_12,3.97955,1.38462,-0.03438,0,1,13,5.51014,9540,18.0,0.47212
sim04_rap_d15,edge_13,3.7364,1.30769,-0.04668,0,1,13,4.88606,5450,17.0,0.45982
sim04_rap_d15,edge_14,3.55931,0.84615,-0.04912,0,1,13,3.01172,3625,11.0,0.45738
sim04_rap_d15,edge_15,3.80895,0.07692,-0.07225,0,1,13,0.293,6441,1.0,0.43425
sim04_rap_d15,edge_16,4.06104,2.0,0.02665,0,1,13,8.12208,11509,26.0,0.53315
sim04_rap_d15,edge_17,4.74331,6.53846,-0.05817,0,1,13,31.01397,55375,85.0,0.44833
sim04_rap_d15,edge_18,3.41514,1.46154,-0.03168,0,1,13,4.99136,2601,19.0,0.47482
sim04_rap_d15,edge_19,4.27305,0.23077,-0.01865,0,1,13,0.98609,18752,3.0,0.48784
sim04_rap_d15,edge_20,5.20286,2.15385,0.00889,0,1,13,11.20616,159536,28.0,0.51539
sim04_rap_d30,edge_1,6.14461,1.0,-0.00109,2,12,12,6.14461,1395110,27.0,0.50552
sim04_rap_d30,edge_2,6.33143,1.0,0.00301,3,12,12,6.33143,2145026,27.0,0.50962
sim04_rap_d30,edge_3,3.18184,1.51852,-0.0224,5,12,12,4.83169,1520,41.0,0.48421
sim04_rap_d30,edge_4,3.3941,1.92593,0.03092,2,12,12,6.53679,2478,52.0,0.53753
sim04_rap_d30,edge_5,4.02131,3.22222,0.05685,3,12,12,12.95757,10503,87.0,0.56346
sim04_rap_d30,edge_6,3.68061,1.88889,0.0081,3,12,12,6.95226,4793,51.0,0.51471
sim04_rap_d30,edge_7,6.12473,1.0,-0.00371,2,12,12,6.12473,1332689,27.0,0.5029
sim04_rap_d30,edge_8,3.32613,8.77778,0.01439,2,12,12,29.19604,2119,237.0,0.521
sim04_rap_d30,edge_9,2.70927,0.81481,-0.01051,2,12,12,2.20755,512,22.0,0.49609
sim04_rap_d30,edge_10,4.06096,1.77778,0.02655,0,1,12,7.21949,11507,48.0,0.53315
sim04_rap_d30,edge_11,3.718,1.55556,0.06001,3,12,12,5.78356,5224,42.0,0.56662
sim04_rap_d30,edge_12,3.69452,2.92593,-0.05884,2,12,12,10.80988,4949,79.0,0.44777
sim04_rap_d30,edge_13,4.97153,2.77778,-0.02954,1,12,12,13.80981,93655,75.0,0.47707
sim04_rap_d30,edge_14,3.69566,0.11111,-0.0062,0,1,12,0.41063,4962,3.0,0.5004
sim04_rap_d30,edge_15,3.80895,0.07407,-0.0722,0,1,12,0.28214,6441,2.0,0.4344
sim04_rap_d30,edge_16,3.55919,0.74074,-0.04938,0,1,12,2.63644,3624,20.0,0.45723
sim04_rap_d30,edge_17,3.73743,0.11111,-0.04715,0,1,12,0.41527,5463,3.0,0.45945
sim04_rap_d30,edge_18,3.9795,1.88889,-0.03444,0,1,12,7.51684,9539,51.0,0.47217
sim04_rap_d30,edge_19,4.25744,0.37037,-0.02369,0,1,12,1.57683,18090,10.0,0.48292
sim04_rap_d30,edge_20,3.51455,21.44444,-0.04881,0,1,12,75.36752,3270,579.0,0.4578
sim04_rap_d30,edge_21,3.41531,1.25926,-0.03159,0,1,12,4.30076,2602,34.0,0.47502
sim04_rap_d30,edge_22,5.20287,2.07407,0.00879,0,1,12,10.79114,159541,56.0,0.5154
sim04_rap_d30,edge_23,4.7433,6.40741,-0.05828,0,1,12,30.39224,55373,173.0,0.44832
sim05_lig_d15,edge_1,6.56639,1.0,-0.00097,1,15,9,6.56639,3684594,14.0,0.50431
sim05_lig_d15,edge_2,5.26041,1.0,0.0095,3,15,9,5.26041,182143,14.0,0.51479
sim05_lig_d15,edge_3,5.00674,1.07143,0.00202,1,15,9,5.36436,101563,15.0,0.50731
sim05_lig_d15,edge_4,3.27554,1.64286,-0.01695,3,15,9,5.38125,1886,23.0,0.48834
sim05_lig_d15,edge_5,2.93095,1.28571,0.07502,3,15,9,3.76836,853,18.0,0.5803
sim05_lig_d15,edge_6,2.78746,7.71429,0.0412,3,15,9,21.50327,613,108.0,0.54649
sim05_lig_d15,edge_7,2.71933,3.35714,-0.04346,3,15,9,9.12918,524,47.0,0.46183
sim05_lig_d15,edge_8,2.89432,5.57143,0.02532,4,15,9,16.12548,784,78.0,0.53061
sim05_lig_d15,edge_9,3.39217,0.14286,-0.01117,3,15,9,0.4846,2467,2.0,0.49412
sim05_lig_d15,edge_10,5.92164,1.0,0.0043,0,1,9,5.92164,834917,14.0,0.50959
sim05_lig_d15,edge_11,2.95665,2.71429,0.05051,5,15,9,8.02519,905,38.0,0.5558
sim05_lig_d15,edge_12,3.52608,1.78571,-0.02196,4,15,9,6.29657,3358,25.0,0.48332
sim05_lig_d15,edge_13,3.40483,4.57143,0.01715,2,15,9,15.56495,2540,64.0,0.52244
sim05_lig_d15,edge_14,3.51654,4.14286,-0.07515,0,1,9,14.5685,3285,58.0,0.43014
sim05_lig_d15,edge_15,3.70364,0.42857,-0.00153,0,1,9,1.58727,5054,6.0,0.50376
sim05_lig_d15,edge_16,2.84757,5.64286,-0.00955,0,1,9,16.06845,704,79.0,0.49574
sim05_lig_d15,edge_17,2.85794,0.14286,0.11191,0,1,9,0.40828,721,2.0,0.6172
sim05_lig_d15,edge_18,3.28803,1.64286,0.01712,2,15,9,5.40176,1941,23.0,0.52241
sim05_lig_d15,edge_19,3.49122,1.78571,0.06748,2,15,9,6.23432,3099,25.0,0.57277
sim05_lig_d15,edge_20,5.19629,0.92857,0.02084,1,15,9,4.82513,157141,13.0,0.52613
sim05_lig_d15,edge_21,5.04714,1.14286,0.03847,0,1,9,5.76816,111465,16.0,0.54376
sim05_lig_d15,edge_22,4.73434,4.64286,0.0123,0,1,9,21.98084,54242,65.0,0.51759
sim05_lig_d15,edge_23,4.01682,3.35714,-0.01765,0,1,9,13.48505,10395,47.0,0.48764
sim05_lig_d30,edge_1,2.93551,1.0,0.17962,0,1,10,2.93551,862,28.0,0.68561
sim05_lig_d30,edge_2,6.56655,1.0,-0.00165,1,13,10,6.56655,3685920,28.0,0.50434
sim05_lig_d30,edge_3,2.72016,3.28571,-0.03933,3,13,10,8.93767,525,92.0,0.46667
sim05_lig_d30,edge_4,5.26038,1.0,0.00877,3,13,10,5.26038,182131,28.0,0.51476
sim05_lig_d30,edge_5,3.14333,3.0,0.0224,5,13,10,9.42998,1391,84.0,0.5284
sim05_lig_d30,edge_6,3.28058,1.53571,-0.01648,3,13,10,5.03803,1908,43.0,0.48952
sim05_lig_d30,edge_7,6.03413,1.03571,0.00564,2,13,10,6.24963,1081749,29.0,0.51163
sim05_lig_d30,edge_8,3.52917,2.03571,-0.02196,3,13,10,7.18439,3382,57.0,0.48403
sim05_lig_d30,edge_9,3.16909,5.03571,0.03262,4,13,10,15.95861,1476,141.0,0.53862
sim05_lig_d30,edge_10,3.39235,0.25,-0.01248,3,13,10,0.84809,2468,7.0,0.49352
sim05_lig_d30,edge_11,3.40739,4.25,0.01651,2,13,10,14.48141,2555,119.0,0.5225
sim05_lig_d30,edge_12,3.42521,3.0,0.06801,2,13,10,10.27562,2662,84.0,0.574
sim05_lig_d30,edge_13,3.24699,1.60714,0.07555,3,13,10,5.21838,1766,45.0,0.58154
sim05_lig_d30,edge_14,3.2887,1.5,0.01767,2,13,10,4.93304,1944,42.0,0.52366
sim05_lig_d30,edge_15,2.8488,0.07143,0.10307,0,1,10,0.20349,706,2.0,0.60907
sim05_lig_d30,edge_16,3.71759,7.64286,-0.01874,0,1,10,28.41299,5219,214.0,0.48726
sim05_lig_d30,edge_17,2.74036,3.89286,-0.02781,0,1,10,10.66784,550,109.0,0.47818
sim05_lig_d30,edge_18,2.76641,2.17857,-0.01113,0,1,10,6.02683,584,61.0,0.49486
sim05_lig_d30,edge_19,3.93181,0.21429,0.15658,0,1,10,0.84253,8547,6.0,0.66257
sim05_lig_d30,edge_20,5.04714,1.07143,0.03776,0,1,10,5.40765,111466,30.0,0.54375
sim05_lig_d30,edge_21,4.73434,4.46429,0.01159,0,1,10,21.13543,54242,125.0,0.51759
sim05_lig_d30,edge_22,3.51654,0.75,-0.07586,0,1,10,2.6374,3285,21.0,0.43014
sim05_rap_d15,edge_1,3.38543,1.07143,-0.01009,3,12,15,3.62724,2429,15.0,0.4965
sim05_rap_d15,edge_2,5.26038,0.92857,0.00817,3,12,15,4.88464,182129,13.0,0.51476
sim05_rap_d15,edge_3,2.71933,1.92857,-0.04094,3,12,15,5.24442,524,27.0,0.46565
sim05_rap_d15,edge_4,6.27592,1.0,0.00209,1,12,15,6.27592,1887624,14.0,0.50868
sim05_rap_d15,edge_5,2.95713,2.57143,0.04859,5,12,15,7.60404,906,36.0,0.55519
sim05_rap_d15,edge_6,3.26975,1.28571,-0.01277,3,12,15,4.20396,1861,18.0,0.49382
sim05_rap_d15,edge_7,6.03432,1.0,0.00507,2,12,15,6.03432,1082219,14.0,0.51166
sim05_rap_d15,edge_8,3.14019,3.64286,0.02925,4,12,15,11.43928,1381,51.0,0.53584
sim05_rap_d15,edge_9,3.40756,3.14286,0.01688,2,12,15,10.70948,2556,44.0,0.52347
sim05_rap_d15,edge_10,3.7696,1.85714,0.05112,4,12,15,7.00068,5883,26.0,0.55771
sim05_rap_d15,edge_11,6.12773,1.0,-0.00702,1,12,15,6.12773,1341935,14.0,0.49957
sim05_rap_d15,edge_12,2.85794,0.0,0.1106,0,1,15,0.0,721,0.0,0.6172
sim05_rap_d15,edge_13,5.6641,0.92857,-0.00596,0,1,15,5.25952,461424,13.0,0.50064
sim05_rap_d15,edge_14,2.79029,5.92857,-0.02037,0,1,15,16.5424,617,83.0,0.48622
sim05_rap_d15,edge_15,2.97267,2.0,0.00459,0,1,15,5.94533,939,28.0,0.51118
sim05_rap_d15,edge_16,3.80496,0.28571,0.16138,0,1,15,1.08713,6382,4.0,0.66797
sim05_rap_d15,edge_17,2.84073,1.21429,0.49196,0,1,15,3.44946,693,17.0,0.99856
sim05_rap_d15,edge_18,3.64038,0.71429,-0.05248,0,1,15,2.60027,4369,10.0,0.45411
sim05_rap_d15,edge_19,3.64008,0.07143,-0.0524,0,1,15,0.26001,4366,1.0,0.45419
sim05_rap_d15,edge_20,4.73433,3.92857,0.01099,0,1,15,18.59914,54241,55.0,0.51758
sim05_rap_d15,edge_21,5.04703,0.92857,0.03719,0,1,15,4.68653,111438,13.0,0.54378
sim05_rap_d15,edge_22,3.72787,0.0,-0.08762,0,1,15,0.0,5344,0.0,0.41897
sim05_rap_d15,edge_23,3.72811,0.57143,-0.08729,0,1,15,2.13035,5347,8.0,0.4193
sim05_rap_d15,edge_24,3.51654,30.85714,-0.07646,0,1,15,108.51023,3285,432.0,0.43014
sim05_rap_d15,edge_25,3.52257,1.35714,-0.02205,3,12,15,4.78064,3331,19.0,0.48454
sim05_rap_d15,edge_26,4.0187,13.21429,-0.01933,0,1,15,53.10426,10440,185.0,0.48726
sim05_rap_d30,edge_1,2.88024,12.46429,0.04458,5,15,11,35.90016,759,349.0,0.55072
sim05_rap_d30,edge_2,2.87506,7.32143,0.01652,3,15,11,21.04956,750,205.0,0.52267
sim05_rap_d30,edge_3,2.84386,9.0,0.01964,3,15,11,25.5947,698,252.0,0.52579
sim05_rap_d30,edge_4,2.72016,1.64286,-0.04138,3,15,11,4.46883,525,46.0,0.46476
sim05_rap_d30,edge_5,3.27184,2.75,0.01685,3,15,11,8.99756,1870,77.0,0.52299
sim05_rap_d30,edge_6,5.26062,1.0,0.0086,3,15,11,5.26062,182231,28.0,0.51475
sim05_rap_d30,edge_7,3.40824,0.64286,-0.00927,3,15,11,2.19101,2560,18.0,0.49688
sim05_rap_d30,edge_8,6.25905,0.96429,0.00244,2,15,11,6.03551,1815722,27.0,0.50859
sim05_rap_d30,edge_9,6.47039,1.0,-0.0015,2,15,11,6.47039,2953828,28.0,0.50464
sim05_rap_d30,edge_10,3.11025,2.14286,0.02062,5,15,11,6.66483,1289,60.0,0.52676
sim05_rap_d30,edge_11,3.52866,1.5,-0.02243,3,15,11,5.29299,3378,42.0,0.48372
sim05_rap_d30,edge_12,3.28262,1.25,-0.01736,3,15,11,4.10328,1917,35.0,0.48878
sim05_rap_d30,edge_13,3.03423,0.57143,0.06964,2,15,11,1.73384,1082,16.0,0.57579
sim05_rap_d30,edge_14,3.45423,3.46429,0.06834,2,15,11,11.96646,2846,97.0,0.57449
sim05_rap_d30,edge_15,2.8488,0.14286,0.10292,0,1,11,0.40697,706,4.0,0.60907
sim05_rap_d30,edge_16,3.51654,29.67857,-0.07601,0,1,11,104.36575,3285,831.0,0.43014
sim05_rap_d30,edge_17,3.7605,0.32143,-0.49591,0,1,11,1.20873,5761,9.0,0.01024
sim05_rap_d30,edge_18,2.78104,1.25,0.17266,0,1,11,3.4763,604,35.0,0.67881
sim05_rap_d30,edge_19,2.71181,14.64286,0.01036,0,1,11,39.70861,515,410.0,0.5165
sim05_rap_d30,edge_20,3.66717,1.60714,-0.01658,2,15,11,5.89367,4647,45.0,0.48956
sim05_rap_d30,edge_21,2.89597,2.96429,-0.00805,0,1,11,8.5845,787,83.0,0.49809
sim05_rap_d30,edge_22,3.39915,0.60714,0.15999,0,1,11,2.06377,2507,17.0,0.66613
sim05_rap_d30,edge_23,3.7175,25.82143,-0.01899,0,1,11,95.99127,5218,723.0,0.48716
sim05_rap_d30,edge_24,5.04714,1.0,0.03761,0,1,11,5.04714,111466,28.0,0.54375
sim05_rap_d30,edge_25,4.73433,4.07143,0.01143,0,1,11,19.27548,54241,114.0,0.51758
sim06_lig_d15,edge_1,4.21165,2.92857,0.1032,0,1,4,12.33413,16280,41.0,0.60842
sim06_lig_d15,edge_2,5.94572,1.0,-0.00131,2,23,4,5.94572,882513,14.0,0.50391
sim06_lig_d15,edge_3,5.66026,1.0,0.00418,1,23,4,5.66026,457365,14.0,0.5094
sim06_lig_d15,edge_4,5.33353,1.0,0.00909,2,23,4,5.33353,215539,14.0,0.51431
sim06_lig_d15,edge_5,5.38822,0.92857,0.0028,1,23,4,5.00335,244468,13.0,0.50802
sim06_lig_d15,edge_6,3.68815,0.92857,0.02544,2,23,4,3.42471,4877,13.0,0.53065
sim06_lig_d15,edge_7,3.33284,2.71429,-0.06842,2,23,4,9.04629,2152,38.0,0.4368
sim06_lig_d15,edge_8,3.15655,2.85714,0.08544,3,23,4,9.01871,1434,40.0,0.59066
sim06_lig_d15,edge_9,3.41581,4.07143,0.01916,3,23,4,13.90722,2605,57.0,0.52438
sim06_lig_d15,edge_10,6.12019,1.0,-0.00103,2,23,4,6.12019,1318819,14.0,0.50419
sim06_lig_d15,edge_11,3.48244,1.92857,0.07595,3,23,4,6.71614,3037,27.0,0.58117
sim06_lig_d15,edge_12,4.7745,0.92857,0.03255,2,23,4,4.43347,59498,13.0,0.53777
sim06_lig_d15,edge_13,5.61769,1.0,0.01091,2,23,4,5.61769,414655,14.0,0.51613
sim06_lig_d15,edge_14,2.76864,4.92857,-0.01118,2,23,4,13.64543,587,69.0,0.49404
sim06_lig_d15,edge_15,2.89873,54.21429,0.0415,10,23,4,157.15232,792,759.0,0.54672
sim06_lig_d15,edge_16,2.86451,14.42857,0.00298,2,23,4,41.3308,732,202.0,0.5082
sim06_lig_d15,edge_17,3.29469,0.5,0.00214,1,23,4,1.64734,1971,7.0,0.50736
sim06_lig_d15,edge_18,5.63588,1.0,0.00141,1,23,4,5.63588,432392,14.0,0.50663
sim06_lig_d15,edge_19,3.12483,2.92857,-0.02135,5,23,4,9.15129,1333,41.0,0.48387
sim06_lig_d15,edge_20,5.46058,1.0,0.0061,1,23,4,5.46058,288791,14.0,0.51132
sim06_lig_d15,edge_21,3.49234,0.21429,-0.0234,0,1,4,0.74836,3107,3.0,0.48182
sim06_lig_d15,edge_22,4.90038,4.42857,-0.03288,0,1,4,21.7017,79503,62.0,0.47233
sim06_lig_d15,edge_23,3.70329,1.78571,-0.09868,3,23,4,6.61302,5050,25.0,0.40653
sim06_lig_d15,edge_24,5.80363,1.0,0.00395,4,23,4,5.80363,636247,14.0,0.50917
sim06_lig_d15,edge_25,3.10992,15.71429,0.01031,2,23,4,48.87011,1288,220.0,0.51553
sim06_lig_d15,edge_26,3.99717,1.92857,-0.01674,2,23,4,7.70882,9935,27.0,0.48848
sim06_lig_d30,edge_1,3.02449,10.57143,0.0321,6,23,4,31.97313,1058,296.0,0.5397
sim06_lig_d30,edge_2,2.95085,41.21429,0.02768,7,23,4,121.61724,893,1154.0,0.53527
sim06_lig_d30,edge_3,3.1089,14.82143,0.00835,2,23,4,46.07839,1285,415.0,0.51595
sim06_lig_d30,edge_4,2.96426,14.14286,0.02009,3,23,4,41.9231,921,396.0,0.52769
sim06_lig_d30,edge_5,3.99769,1.96429,-0.01921,2,23,4,7.85261,9947,55.0,0.48839
sim06_lig_d30,edge_6,2.76864,4.39286,-0.01527,3,23,4,12.16223,587,123.0,0.49233
sim06_lig_d30,edge_7,5.33355,1.03571,0.00672,3,23,4,5.52403,215551,29.0,0.51431
sim06_lig_d30,edge_8,3.29403,0.64286,2e-05,1,23,4,2.11759,1968,18.0,0.50762
sim06_lig_d30,edge_9,5.84928,1.0,0.00118,2,23,4,5.84928,706775,28.0,0.50877
sim06_lig_d30,edge_10,3.02979,3.75,-0.02207,5,23,4,11.36171,1071,105.0,0.48553
sim06_lig_d30,edge_11,3.42667,1.57143,-0.00105,3,23,4,5.38477,2671,44.0,0.50655
sim06_lig_d30,edge_12,5.85572,1.0,0.00091,2,23,4,5.85572,717325,28.0,0.50851
sim06_lig_d30,edge_13,6.24144,1.0,-0.00037,3,23,4,6.24144,1743573,28.0,0.50723
sim06_lig_d30,edge_14,2.80414,1.82143,-0.03978,4,23,4,5.10754,637,51.0,0.46782
